customer_id,name,age,gender,marital_status,state,occupation,industry,annual_income_lakh,cibil_score,cibil_category,existing_loan_count,customer_since,branch_id
CUST00741,Customer_741,27,Male,Widowed,Delhi,Government Employee,Banking,15.85,766,Very Good,2,2017-08-19,BR0014
CUST00742,Customer_742,57,Female,Divorced,Punjab,Self-Employed,Healthcare,30.24,304,Poor,4,2015-05-11,BR0005
CUST00743,Customer_743,43,Other,Married,West Bengal,Business Owner,Education,19.99,729,Good,2,2015-07-11,BR0050
CUST00744,Customer_744,57,Other,Single,Haryana,Salaried,Banking,68.62,669,Good,3,2016-03-30,BR0007
CUST00745,Customer_745,61,Male,Single,Karnataka,Freelancer,Manufacturing,66.31,763,Very Good,1,2019-01-21,BR0011
CUST00746,Customer_746,40,Other,Single,Karnataka,Freelancer,Education,41.66,847,Very Good,2,2016-07-18,BR0008
CUST00747,Customer_747,34,Male,Married,Andhra Pradesh,Government Employee,Education,62.09,703,Good,2,2020-08-30,BR0011
CUST00748,Customer_748,27,Female,Married,Karnataka,Retired,FMCG,60.98,741,Good,1,2016-07-19,BR0028
CUST00749,Customer_749,48,Other,Divorced,Maharashtra,Government Employee,Healthcare,76.26,879,Excellent,0,2020-10-20,BR0005
CUST00750,Customer_750,27,Male,Widowed,Maharashtra,Government Employee,IT,78.6,701,Good,1,2021-06-11,BR0004
CUST00751,Customer_751,62,Female,Widowed,Uttar Pradesh,Freelancer,Construction,70.36,892,Excellent,2,2018-07-08,BR0023
CUST00752,Customer_752,22,Male,Widowed,West Bengal,Freelancer,Retail,49.77,883,Excellent,4,2022-01-01,BR0040
CUST00753,Customer_753,63,Other,Widowed,Madhya Pradesh,Self-Employed,Real Estate,71.28,694,Good,0,2015-06-01,BR0035
CUST00754,Customer_754,43,Male,Divorced,Tamil Nadu,Salaried,Construction,59.83,742,Good,4,2018-07-02,BR0034
CUST00755,Customer_755,43,Other,Divorced,Tamil Nadu,Business Owner,FMCG,4.22,770,Very Good,4,2016-03-28,BR0047
CUST00756,Customer_756,25,Female,Single,Maharashtra,Freelancer,Manufacturing,51.05,866,Excellent,3,2018-05-05,BR0037
CUST00757,Customer_757,22,Other,Married,Rajasthan,Business Owner,Real Estate,64.9,680,Good,4,2016-07-27,BR0046
CUST00758,Customer_758,46,Other,Married,Andhra Pradesh,Business Owner,Banking,10.57,781,Very Good,0,2016-08-23,BR0046
CUST00759,Customer_759,49,Female,Married,West Bengal,Self-Employed,Banking,9.56,855,Excellent,0,2019-02-21,BR0044
CUST00760,Customer_760,55,Female,Divorced,Kerala,Government Employee,FMCG,42.67,721,Good,3,2020-06-28,BR0047
CUST00761,Customer_761,48,Female,Widowed,Karnataka,Freelancer,Construction,41.65,859,Excellent,4,2016-04-28,BR0045
CUST00762,Customer_762,35,Other,Divorced,Bihar,Salaried,Hospitality,60.33,654,Good,3,2016-03-27,BR0008
CUST00763,Customer_763,45,Male,Divorced,Gujarat,Business Owner,Real Estate,42.97,755,Very Good,2,2020-06-13,BR0002
CUST00764,Customer_764,31,Female,Divorced,Tamil Nadu,Self-Employed,Banking,35.13,625,Fair,0,2016-05-16,BR0036
CUST00765,Customer_765,44,Other,Divorced,Kerala,Government Employee,Education,34.8,311,Poor,3,2020-04-30,BR0047
CUST00766,Customer_766,60,Female,Widowed,Punjab,Government Employee,Healthcare,41.57,567,Fair,2,2016-01-01,BR0040
CUST00767,Customer_767,64,Female,Divorced,Telangana,Salaried,Banking,20.47,799,Very Good,2,2015-12-29,BR0011
CUST00768,Customer_768,23,Other,Single,Punjab,Retired,Manufacturing,57.29,848,Very Good,1,2021-12-09,BR0035
CUST00769,Customer_769,58,Female,Single,Delhi,Freelancer,Construction,42.89,822,Very Good,1,2015-03-19,BR0018
CUST00770,Customer_770,35,Other,Widowed,Delhi,Retired,Hospitality,67.5,740,Good,2,2019-07-04,BR0038
CUST00771,Customer_771,24,Male,Widowed,Maharashtra,Retired,Education,28.78,652,Good,3,2017-11-19,BR0006
CUST00772,Customer_772,29,Male,Married,Gujarat,Salaried,Healthcare,15.45,884,Excellent,2,2019-07-27,BR0044
CUST00773,Customer_773,32,Male,Single,Gujarat,Government Employee,Manufacturing,27.64,546,Poor,2,2016-08-06,BR0027
CUST00774,Customer_774,42,Male,Married,West Bengal,Retired,Construction,6.43,665,Good,3,2016-04-16,BR0018
CUST00775,Customer_775,25,Female,Single,Uttar Pradesh,Freelancer,Retail,33.99,720,Good,0,2018-01-07,BR0036
CUST00776,Customer_776,59,Other,Married,Gujarat,Retired,FMCG,61.61,781,Very Good,3,2015-12-10,BR0041
CUST00777,Customer_777,54,Male,Married,Telangana,Government Employee,Construction,31.37,668,Good,3,2015-06-21,BR0001
CUST00778,Customer_778,51,Male,Single,Maharashtra,Government Employee,Real Estate,24.85,889,Excellent,4,2017-10-24,BR0044
CUST00779,Customer_779,46,Other,Divorced,Maharashtra,Self-Employed,Construction,18.91,890,Excellent,4,2015-10-14,BR0020
CUST00780,Customer_780,27,Other,Divorced,Bihar,Government Employee,Retail,66.85,665,Good,4,2020-08-29,BR0021
CUST00781,Customer_781,65,Other,Widowed,Gujarat,Self-Employed,Education,22.68,890,Excellent,2,2017-05-12,BR0030
CUST00782,Customer_782,60,Male,Widowed,Maharashtra,Salaried,Healthcare,12.78,738,Good,3,2021-03-26,BR0045
CUST00783,Customer_783,53,Other,Single,Telangana,Salaried,Banking,8.7,818,Very Good,0,2018-12-16,BR0025
CUST00784,Customer_784,60,Other,Single,Delhi,Government Employee,Education,67.52,672,Good,1,2019-12-26,BR0001
CUST00785,Customer_785,36,Other,Divorced,Tamil Nadu,Salaried,Hospitality,24.22,847,Very Good,2,2017-06-24,BR0015
CUST00786,Customer_786,53,Other,Married,Maharashtra,Self-Employed,FMCG,24.19,852,Excellent,0,2018-02-10,BR0037
CUST00787,Customer_787,54,Other,Married,Delhi,Retired,Healthcare,17.44,720,Good,0,2016-06-05,BR0017
CUST00788,Customer_788,58,Female,Married,Andhra Pradesh,Freelancer,IT,58.96,883,Excellent,4,2021-11-21,BR0017
CUST00789,Customer_789,65,Female,Single,Andhra Pradesh,Business Owner,FMCG,2.55,808,Very Good,3,2018-01-27,BR0008
CUST00790,Customer_790,65,Male,Married,Maharashtra,Business Owner,FMCG,30.45,813,Very Good,4,2020-01-13,BR0021
CUST00791,Customer_791,22,Other,Single,Haryana,Self-Employed,FMCG,8.75,692,Good,0,2017-10-20,BR0013
CUST00792,Customer_792,32,Male,Single,West Bengal,Government Employee,IT,50.98,658,Good,4,2018-10-01,BR0017
CUST00793,Customer_793,37,Male,Divorced,Telangana,Self-Employed,Manufacturing,76.8,580,Fair,4,2021-12-12,BR0029
CUST00794,Customer_794,28,Male,Single,Uttar Pradesh,Business Owner,Manufacturing,12.09,824,Very Good,1,2015-09-11,BR0029
CUST00795,Customer_795,25,Male,Single,Telangana,Salaried,Real Estate,35.91,730,Good,3,2019-07-04,BR0007
CUST00796,Customer_796,61,Other,Single,West Bengal,Government Employee,Banking,69.49,779,Very Good,3,2021-12-15,BR0040
CUST00797,Customer_797,28,Female,Divorced,Kerala,Self-Employed,Manufacturing,63.16,736,Good,0,2015-02-20,BR0039
CUST00798,Customer_798,26,Male,Divorced,Rajasthan,Government Employee,Banking,72.58,774,Very Good,4,2019-12-27,BR0012
CUST00799,Customer_799,37,Female,Widowed,Telangana,Freelancer,Education,7.09,555,Fair,2,2021-07-18,BR0035
CUST00800,Customer_800,31,Female,Divorced,Maharashtra,Retired,Hospitality,49.22,589,Fair,1,2015-08-23,BR0016
CUST00801,Customer_801,54,Female,Divorced,Tamil Nadu,Self-Employed,Retail,69.04,821,Very Good,0,2018-10-30,BR0013
CUST00802,Customer_802,64,Other,Divorced,Andhra Pradesh,Retired,Hospitality,78.6,738,Good,2,2021-11-28,BR0020
CUST00803,Customer_803,48,Male,Widowed,Tamil Nadu,Salaried,Retail,37.65,663,Good,1,2020-03-25,BR0040
CUST00804,Customer_804,35,Female,Widowed,Tamil Nadu,Government Employee,Healthcare,62.02,744,Good,0,2019-01-26,BR0001
CUST00805,Customer_805,26,Female,Widowed,Tamil Nadu,Freelancer,Hospitality,11.34,721,Good,2,2015-06-29,BR0002
CUST00806,Customer_806,34,Female,Married,Rajasthan,Retired,Retail,19.39,572,Fair,1,2017-03-13,BR0002
CUST00807,Customer_807,33,Other,Married,Uttar Pradesh,Freelancer,Manufacturing,4.03,856,Excellent,2,2017-05-11,BR0020
CUST00808,Customer_808,51,Other,Widowed,Bihar,Freelancer,Manufacturing,53.69,697,Good,0,2016-08-14,BR0009
CUST00809,Customer_809,34,Female,Widowed,Punjab,Self-Employed,IT,56.28,598,Fair,4,2021-08-02,BR0013
CUST00810,Customer_810,56,Male,Divorced,Andhra Pradesh,Self-Employed,Construction,27.83,669,Good,4,2020-06-25,BR0014
CUST00811,Customer_811,27,Male,Widowed,Madhya Pradesh,Freelancer,Construction,50.12,834,Very Good,2,2020-08-04,BR0034
CUST00812,Customer_812,51,Other,Widowed,Haryana,Government Employee,Banking,31.41,641,Fair,2,2021-07-08,BR0026
CUST00813,Customer_813,62,Male,Married,Bihar,Self-Employed,Banking,52.82,887,Excellent,1,2019-06-10,BR0014
CUST00814,Customer_814,41,Female,Divorced,Telangana,Salaried,Healthcare,46.74,698,Good,0,2018-04-23,BR0029
CUST00815,Customer_815,55,Other,Divorced,Uttar Pradesh,Government Employee,Banking,5.59,724,Good,3,2019-08-03,BR0024
CUST00816,Customer_816,53,Female,Married,Gujarat,Freelancer,Manufacturing,4.32,698,Good,2,2015-12-04,BR0019
CUST00817,Customer_817,54,Female,Married,Delhi,Salaried,Manufacturing,8.47,832,Very Good,2,2015-06-06,BR0035
CUST00818,Customer_818,34,Female,Divorced,Tamil Nadu,Freelancer,Hospitality,27.95,736,Good,1,2021-02-02,BR0017
CUST00819,Customer_819,22,Female,Widowed,Andhra Pradesh,Retired,IT,66.21,786,Very Good,3,2020-09-30,BR0049
CUST00820,Customer_820,31,Other,Married,West Bengal,Self-Employed,Construction,20.01,864,Excellent,4,2021-03-13,BR0049
CUST00821,Customer_821,51,Male,Divorced,Andhra Pradesh,Self-Employed,FMCG,28.84,809,Very Good,3,2017-05-08,BR0029
CUST00822,Customer_822,50,Other,Married,Gujarat,Freelancer,IT,31.48,851,Excellent,3,2018-12-23,BR0022
CUST00823,Customer_823,36,Other,Divorced,Rajasthan,Retired,IT,60.8,737,Good,4,2015-05-12,BR0009
CUST00824,Customer_824,31,Other,Widowed,Uttar Pradesh,Self-Employed,FMCG,46.49,871,Excellent,0,2020-12-29,BR0025
CUST00825,Customer_825,34,Female,Divorced,Delhi,Self-Employed,Manufacturing,46.59,692,Good,4,2016-12-28,BR0003
CUST00826,Customer_826,60,Female,Divorced,Tamil Nadu,Self-Employed,Real Estate,17.84,673,Good,4,2015-10-14,BR0030
CUST00827,Customer_827,25,Female,Widowed,Karnataka,Salaried,Healthcare,15.73,651,Good,4,2019-09-10,BR0031
CUST00828,Customer_828,26,Male,Divorced,Uttar Pradesh,Freelancer,Banking,12.48,676,Good,1,2021-10-08,BR0037
CUST00829,Customer_829,41,Female,Divorced,Tamil Nadu,Salaried,Healthcare,58.02,814,Very Good,3,2015-09-20,BR0026
CUST00830,Customer_830,60,Other,Widowed,West Bengal,Government Employee,Hospitality,27.92,817,Very Good,0,2016-01-09,BR0019
CUST00831,Customer_831,63,Other,Divorced,Uttar Pradesh,Retired,Healthcare,29.31,879,Excellent,3,2017-10-17,BR0012
CUST00832,Customer_832,61,Other,Married,Haryana,Retired,Manufacturing,32.25,808,Very Good,3,2015-06-28,BR0016
CUST00833,Customer_833,32,Other,Single,Haryana,Freelancer,Retail,44.13,730,Good,3,2019-08-12,BR0049
CUST00834,Customer_834,57,Male,Divorced,Uttar Pradesh,Government Employee,Healthcare,8.34,597,Fair,2,2017-04-29,BR0033
CUST00835,Customer_835,24,Other,Widowed,Uttar Pradesh,Business Owner,FMCG,51.98,659,Good,1,2019-06-13,BR0003
CUST00836,Customer_836,22,Female,Widowed,West Bengal,Government Employee,Manufacturing,73.57,740,Good,0,2021-02-24,BR0043
CUST00837,Customer_837,37,Female,Married,Karnataka,Salaried,Hospitality,13.28,806,Very Good,0,2016-12-26,BR0019
CUST00838,Customer_838,29,Other,Single,Punjab,Business Owner,Healthcare,15.47,800,Very Good,3,2019-01-06,BR0012
CUST00839,Customer_839,35,Female,Single,Andhra Pradesh,Freelancer,Construction,43.71,836,Very Good,0,2019-05-19,BR0045
CUST00840,Customer_840,41,Female,Married,Bihar,Self-Employed,Education,2.76,726,Good,1,2017-03-30,BR0006
CUST00841,Customer_841,23,Male,Single,Tamil Nadu,Salaried,Healthcare,28.56,651,Good,1,2015-06-30,BR0027
CUST00842,Customer_842,54,Other,Married,Kerala,Self-Employed,Construction,27.44,591,Fair,3,2019-10-19,BR0008
CUST00843,Customer_843,36,Male,Widowed,Punjab,Business Owner,IT,27.49,695,Good,3,2017-05-21,BR0030
CUST00844,Customer_844,36,Other,Divorced,Maharashtra,Salaried,Retail,24.01,508,Poor,3,2018-05-20,BR0050
CUST00845,Customer_845,60,Other,Married,Gujarat,Salaried,Hospitality,57.69,663,Good,2,2019-05-11,BR0044
CUST00846,Customer_846,30,Other,Divorced,Andhra Pradesh,Freelancer,Banking,61.51,731,Good,0,2018-10-04,BR0002
CUST00847,Customer_847,60,Other,Married,Telangana,Retired,IT,32.07,878,Excellent,1,2015-03-28,BR0040
CUST00848,Customer_848,29,Male,Single,Maharashtra,Self-Employed,Education,35.65,744,Good,3,2018-04-29,BR0013
CUST00849,Customer_849,31,Other,Widowed,Haryana,Business Owner,Healthcare,5.34,732,Good,2,2018-07-24,BR0042
CUST00850,Customer_850,24,Female,Single,Tamil Nadu,Freelancer,Education,52.69,803,Very Good,2,2017-09-19,BR0014
CUST00851,Customer_851,56,Male,Married,Kerala,Government Employee,Construction,54.0,534,Poor,2,2017-01-21,BR0029
CUST00852,Customer_852,62,Male,Single,Punjab,Self-Employed,Retail,40.55,522,Poor,1,2016-01-11,BR0012
CUST00853,Customer_853,59,Male,Widowed,Haryana,Government Employee,Real Estate,20.74,776,Very Good,1,2017-03-20,BR0016
CUST00854,Customer_854,49,Other,Widowed,Punjab,Self-Employed,Real Estate,25.92,581,Fair,3,2015-11-24,BR0024
CUST00855,Customer_855,47,Other,Widowed,Madhya Pradesh,Self-Employed,Banking,36.65,710,Good,0,2019-04-12,BR0028
CUST00856,Customer_856,27,Male,Married,Gujarat,Government Employee,Banking,48.59,788,Very Good,2,2020-02-01,BR0019
CUST00857,Customer_857,46,Male,Widowed,Tamil Nadu,Self-Employed,Retail,7.98,811,Very Good,0,2015-02-22,BR0033
CUST00858,Customer_858,45,Other,Divorced,Uttar Pradesh,Government Employee,Real Estate,75.37,703,Good,4,2015-10-19,BR0027
CUST00859,Customer_859,24,Other,Married,Tamil Nadu,Government Employee,Real Estate,32.26,857,Excellent,2,2020-09-18,BR0046
CUST00860,Customer_860,53,Other,Widowed,Bihar,Government Employee,Retail,56.44,797,Very Good,1,2020-05-10,BR0003
CUST00861,Customer_861,45,Other,Married,Gujarat,Retired,Banking,4.59,836,Very Good,1,2017-11-07,BR0016
CUST00862,Customer_862,60,Male,Single,Madhya Pradesh,Salaried,FMCG,67.7,834,Very Good,3,2021-07-28,BR0006
CUST00863,Customer_863,55,Female,Divorced,Haryana,Business Owner,Construction,15.27,877,Excellent,4,2019-04-17,BR0038
CUST00864,Customer_864,41,Other,Single,Delhi,Freelancer,Hospitality,70.41,846,Very Good,2,2016-08-07,BR0018
CUST00865,Customer_865,35,Male,Married,Andhra Pradesh,Government Employee,IT,56.64,875,Excellent,0,2015-10-14,BR0050
CUST00866,Customer_866,48,Female,Married,Karnataka,Business Owner,Healthcare,24.78,833,Very Good,1,2017-03-22,BR0032
CUST00867,Customer_867,33,Male,Married,Tamil Nadu,Salaried,Healthcare,37.37,764,Very Good,1,2017-11-28,BR0027
CUST00868,Customer_868,50,Other,Married,Delhi,Business Owner,Manufacturing,10.87,829,Very Good,3,2016-05-25,BR0018
CUST00869,Customer_869,26,Female,Single,Maharashtra,Salaried,Real Estate,20.62,724,Good,0,2021-07-13,BR0003
CUST00870,Customer_870,28,Other,Divorced,Bihar,Government Employee,Banking,31.55,650,Good,2,2021-10-11,BR0028
CUST00871,Customer_871,43,Male,Divorced,Punjab,Government Employee,FMCG,79.96,693,Good,4,2015-08-23,BR0023
CUST00872,Customer_872,43,Other,Widowed,Haryana,Self-Employed,IT,37.86,750,Very Good,4,2016-05-18,BR0034
CUST00873,Customer_873,39,Female,Widowed,Kerala,Freelancer,Banking,65.65,898,Excellent,4,2019-08-20,BR0043
CUST00874,Customer_874,34,Female,Single,Punjab,Business Owner,IT,76.71,463,Poor,2,2019-12-25,BR0015
CUST00875,Customer_875,60,Male,Divorced,Uttar Pradesh,Government Employee,Manufacturing,49.94,744,Good,3,2018-04-18,BR0039
CUST00876,Customer_876,34,Other,Single,Karnataka,Government Employee,Manufacturing,70.4,816,Very Good,2,2021-02-25,BR0030
CUST00877,Customer_877,32,Other,Married,Tamil Nadu,Self-Employed,Healthcare,39.82,857,Excellent,0,2016-03-08,BR0028
CUST00878,Customer_878,23,Female,Married,Haryana,Business Owner,Banking,72.45,591,Fair,0,2016-07-10,BR0035
CUST00879,Customer_879,62,Female,Married,Bihar,Retired,Hospitality,64.13,761,Very Good,0,2018-11-06,BR0025
CUST00880,Customer_880,46,Female,Married,Tamil Nadu,Business Owner,Manufacturing,77.38,821,Very Good,2,2015-12-26,BR0008
CUST00881,Customer_881,27,Other,Single,Kerala,Business Owner,Healthcare,75.13,725,Good,2,2019-04-07,BR0037
CUST00882,Customer_882,22,Female,Widowed,Rajasthan,Business Owner,Healthcare,43.96,725,Good,4,2021-09-30,BR0038
CUST00883,Customer_883,36,Female,Divorced,Karnataka,Business Owner,Retail,44.17,551,Fair,3,2020-02-10,BR0010
CUST00884,Customer_884,60,Other,Single,Kerala,Business Owner,Real Estate,54.03,745,Good,4,2016-05-20,BR0018
CUST00885,Customer_885,58,Other,Widowed,Maharashtra,Business Owner,Healthcare,40.81,677,Good,1,2017-07-10,BR0045
CUST00886,Customer_886,25,Female,Widowed,Gujarat,Freelancer,Healthcare,16.29,899,Excellent,0,2021-02-22,BR0026
CUST00887,Customer_887,43,Female,Widowed,Delhi,Retired,Real Estate,79.25,710,Good,2,2017-03-10,BR0045
CUST00888,Customer_888,57,Other,Single,Andhra Pradesh,Freelancer,Real Estate,27.5,666,Good,3,2016-11-01,BR0037
CUST00889,Customer_889,30,Male,Married,Tamil Nadu,Freelancer,Retail,24.99,711,Good,0,2019-01-23,BR0047
CUST00890,Customer_890,58,Female,Married,Bihar,Salaried,Manufacturing,31.62,568,Fair,2,2020-04-24,BR0012
CUST00891,Customer_891,25,Other,Widowed,Karnataka,Freelancer,FMCG,52.85,615,Fair,1,2015-05-20,BR0008
CUST00892,Customer_892,37,Male,Widowed,Madhya Pradesh,Freelancer,Manufacturing,55.79,688,Good,3,2019-04-15,BR0018
CUST00893,Customer_893,62,Male,Single,Delhi,Government Employee,Construction,3.3,797,Very Good,1,2015-04-05,BR0038
CUST00894,Customer_894,58,Other,Single,Madhya Pradesh,Retired,Healthcare,23.64,880,Excellent,3,2020-06-06,BR0042
CUST00895,Customer_895,49,Male,Married,Uttar Pradesh,Freelancer,IT,10.12,666,Good,3,2021-03-27,BR0035
CUST00896,Customer_896,55,Other,Single,Madhya Pradesh,Self-Employed,Manufacturing,67.36,716,Good,1,2021-09-19,BR0045
CUST00897,Customer_897,33,Male,Single,Karnataka,Retired,Retail,64.52,414,Poor,1,2015-12-26,BR0036
CUST00898,Customer_898,38,Male,Divorced,Rajasthan,Retired,Healthcare,8.97,852,Excellent,3,2015-01-01,BR0016
CUST00899,Customer_899,41,Female,Widowed,Karnataka,Retired,Banking,42.71,542,Poor,2,2020-11-10,BR0023
CUST00900,Customer_900,60,Other,Single,Tamil Nadu,Salaried,Retail,55.78,776,Very Good,1,2018-05-12,BR0014
CUST00901,Customer_901,30,Female,Married,Haryana,Retired,FMCG,48.32,777,Very Good,0,2021-03-02,BR0017
CUST00902,Customer_902,38,Male,Divorced,Punjab,Government Employee,Healthcare,33.44,670,Good,4,2017-04-14,BR0005
CUST00903,Customer_903,62,Male,Divorced,Kerala,Freelancer,Construction,56.47,831,Very Good,4,2016-11-02,BR0027
CUST00904,Customer_904,31,Other,Married,Delhi,Business Owner,Manufacturing,31.81,705,Good,4,2016-03-26,BR0044
CUST00905,Customer_905,57,Female,Divorced,Madhya Pradesh,Business Owner,Healthcare,52.08,692,Good,1,2018-01-25,BR0001
CUST00906,Customer_906,28,Male,Single,Karnataka,Retired,Real Estate,31.78,678,Good,4,2020-06-28,BR0007
CUST00907,Customer_907,55,Other,Divorced,Kerala,Salaried,IT,69.55,723,Good,1,2018-07-26,BR0049
CUST00908,Customer_908,46,Other,Widowed,West Bengal,Retired,Healthcare,55.0,644,Fair,2,2015-02-08,BR0044
CUST00909,Customer_909,54,Female,Divorced,Maharashtra,Freelancer,Education,12.21,834,Very Good,1,2021-10-29,BR0027
CUST00910,Customer_910,51,Other,Divorced,Gujarat,Government Employee,Construction,64.36,595,Fair,1,2018-06-04,BR0041
CUST00911,Customer_911,27,Male,Single,Delhi,Freelancer,Retail,62.2,876,Excellent,0,2016-11-07,BR0037
CUST00912,Customer_912,25,Female,Single,Uttar Pradesh,Freelancer,Construction,45.4,586,Fair,1,2020-05-18,BR0032
CUST00913,Customer_913,54,Other,Single,Uttar Pradesh,Salaried,Hospitality,71.32,836,Very Good,1,2015-01-30,BR0046
CUST00914,Customer_914,49,Other,Single,Kerala,Government Employee,Healthcare,29.18,845,Very Good,4,2017-07-10,BR0012
CUST00915,Customer_915,26,Male,Widowed,West Bengal,Government Employee,Healthcare,42.26,667,Good,2,2016-04-08,BR0022
CUST00916,Customer_916,65,Male,Divorced,Gujarat,Government Employee,Real Estate,68.42,719,Good,2,2017-05-22,BR0001
CUST00917,Customer_917,62,Other,Single,Bihar,Government Employee,Hospitality,74.03,777,Very Good,3,2015-08-24,BR0023
CUST00918,Customer_918,22,Male,Single,Rajasthan,Freelancer,Healthcare,25.55,792,Very Good,3,2018-12-23,BR0001
CUST00919,Customer_919,28,Other,Married,Uttar Pradesh,Salaried,Banking,8.98,675,Good,0,2016-09-29,BR0050
CUST00920,Customer_920,64,Female,Divorced,Uttar Pradesh,Self-Employed,Construction,33.08,710,Good,2,2016-03-21,BR0029
CUST00921,Customer_921,64,Other,Widowed,Maharashtra,Business Owner,Retail,13.25,860,Excellent,0,2017-02-15,BR0019
CUST00922,Customer_922,24,Male,Married,Punjab,Self-Employed,Banking,60.13,603,Fair,2,2016-05-01,BR0027
CUST00923,Customer_923,53,Female,Widowed,Telangana,Freelancer,FMCG,57.83,837,Very Good,1,2016-03-25,BR0007
